sales_id,name,year,selling_price,km_driven,region,state_or_province,city,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,gdp_growth,gscpi
1545,Hyundai,2017,1143000,51000,East,Maryland,Cumberland,Diesel,Individual,Automatic,First_Owner,17.01,1582,126.2,259.9Nm@ 1900-2750rpm,5,Y,0.029501875,0.3030896510933923
1546,Maruti,2019,700000,20000,East,Maryland,Crofton,Petrol,Individual,Automatic,First_Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,Y,0.0329647,-0.03745051713280278
1547,Maruti,2011,229999,18500,East,Maryland,Cumberland,Petrol,Individual,Manual,First_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,Y,0.015311776249999999,0.33246787608046274
1548,Mahindra,2017,509999,142000,South,Virginia,Rose Hill,Diesel,Individual,Manual,First_Owner,18.49,1493,100.0,240Nm@ 1600-2800rpm,7,Y,0.029501875,0.3030896510933923
1549,Ford,2016,670000,50478,South,Virginia,Rose Hill,Petrol,Individual,Manual,First_Owner,15.85,1499,110.4,140Nm@ 4400rpm,5,Y,0.0215839,-0.36137639782381054
1550,Tata,2019,525000,9200,South,Virginia,Rose Hill,Petrol,Individual,Automatic,First_Owner,23.84,1199,83.83,114Nm@ 3500rpm,5,Y,0.0329647,-0.03745051713280278
1551,Renault,2016,515000,40000,South,Virginia,Rose Hill,Diesel,Individual,Manual,First_Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,Y,0.0215839,-0.36137639782381054
1552,Maruti,2020,630000,5000,East,New Jersey,Ewing,Petrol,Individual,Manual,First_Owner,21.01,1197,81.8,113Nm@ 4200rpm,5,Y,-0.010235625,1.6366195872768323
1553,Datsun,2019,270000,2300,East,Connecticut,Hartford,Petrol,Individual,Manual,First_Owner,22.7,799,53.64,72Nm@ 4386rpm,5,Y,0.0329647,-0.03745051713280278
1554,Maruti,2016,300000,40000,East,Maine,Portland,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,Y,0.0215839,-0.36137639782381054
1555,Mahindra,2012,250000,119000,West,California,Redwood City,Diesel,Individual,Manual,First_Owner,14.0,2489,95.0,220Nm at 1400-2600 rpm,8,Y,0.015401085000000002,-0.25819716106988044
1556,Maruti,2005,90000,100000,East,New Hampshire,Hampton,Petrol,Individual,Manual,Fourth_Above_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Y,0.029290675,-0.5281067572390872
1557,Maruti,2017,750000,100000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,Y,0.029501875,0.3030896510933923
1558,Maruti,2009,135000,50000,South,Virginia,Rose Hill,Petrol,Individual,Manual,Second_Owner,18.9,1061,67.0,84Nm@ 3500rpm,5,Y,0.0010549199999999991,-0.3359574993131331
1559,Maruti,2013,275000,80000,Central,Texas,College Station,Petrol,Individual,Manual,Second_Owner,15.1,1196,73.0,101Nm@ 3000rpm,5,Y,0.029642225,-0.4956352992239145
1560,Tata,2018,740000,15000,Central,Texas,College Station,Petrol,Individual,Manual,First_Owner,17.0,1198,108.5,170Nm@ 1750-4000rpm,5,Y,0.0210273025,0.43406180805167976
1561,Honda,2019,690000,1303,Central,Texas,College Station,Petrol,Dealer,Manual,First_Owner,17.8,1198,86.7,109Nm@ 4500rpm,5,Y,0.0329647,-0.03745051713280278
1562,Audi,2018,3975000,31800,West,Arizona,Chandler,Diesel,Dealer,Automatic,First_Owner,17.01,1968,188.0,400nm@ 1750-3000rpm,5,Y,0.0210273025,0.43406180805167976
1563,Lexus,2019,5150000,20000,West,Idaho,Lewiston,Petrol,Dealer,Automatic,First_Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5,Y,0.0329647,-0.03745051713280278
1564,Jaguar,2017,3200000,45000,West,Idaho,Lewiston,Diesel,Dealer,Automatic,First_Owner,19.33,1999,177.0,430Nm@ 1750-2500rpm,5,Y,0.029501875,0.3030896510933923
1565,Jeep,2017,4100000,17000,West,Idaho,Lewiston,Petrol,Individual,Automatic,First_Owner,9.5,3604,280.0,347Nm@ 4300rpm,5,Y,0.029501875,0.3030896510933923
1566,Toyota,2018,1000000,4295,West,Idaho,Lewiston,Petrol,Trustmark_Dealer,Manual,First_Owner,17.1,1496,105.5,140Nm@ 4200rpm,5,Y,0.0210273025,0.43406180805167976
1567,Toyota,2018,1000000,5229,West,Idaho,Lewiston,Petrol,Trustmark_Dealer,Manual,First_Owner,17.1,1496,105.5,140Nm@ 4200rpm,5,Y,0.0210273025,0.43406180805167976
1568,Hyundai,2019,550000,4701,West,Idaho,Lewiston,Petrol,Trustmark_Dealer,Manual,First_Owner,20.7,1197,81.86,113.75Nm@ 4000rpm,5,Y,0.0329647,-0.03745051713280278
1569,Maruti,2016,600000,6757,West,Idaho,Lewiston,Petrol,Trustmark_Dealer,Manual,First_Owner,21.01,1197,81.8,113Nm@ 4200rpm,5,Y,0.0215839,-0.36137639782381054
1570,Skoda,2016,675000,28182,West,Arizona,Chandler,Petrol,Trustmark_Dealer,Automatic,First_Owner,14.3,1598,103.52,153Nm@ 3800rpm,5,Y,0.0215839,-0.36137639782381054
1571,Nissan,2019,950000,11533,West,Utah,Provo,Petrol,Trustmark_Dealer,Manual,First_Owner,14.23,1498,104.55,142Nm@ 4000rpm,5,Y,0.0329647,-0.03745051713280278
1572,Honda,2017,850000,11688,West,Utah,Provo,Petrol,Trustmark_Dealer,Manual,First_Owner,17.8,1497,117.3,145Nm@ 4600rpm,5,Y,0.029501875,0.3030896510933923
1573,Toyota,2016,2000000,68089,West,Utah,Pleasant Grove,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494,157.7,213Nm@ 4500rpm,5,Y,0.0215839,-0.36137639782381054
1574,Toyota,2012,550000,57728,West,Utah,Pleasant Grove,Petrol,Trustmark_Dealer,Automatic,First_Owner,14.53,1794,138.1,173Nm@ 4000rpm,5,Y,0.015401085000000002,-0.25819716106988044
1575,Maruti,2018,925000,23712,West,Utah,Pleasant Grove,Diesel,Trustmark_Dealer,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,Y,0.0210273025,0.43406180805167976
1576,Ford,2015,625000,70670,West,Utah,Provo,Petrol,Trustmark_Dealer,Automatic,First_Owner,16.5,1499,110.0,140Nm@ 4400rpm,5,Y,0.0209784025,-0.4860680299374063
1577,Maruti,2014,200000,43381,West,Utah,Provo,Petrol,Dealer,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,Y,0.026504925000000002,-0.6713802335432447
1578,Honda,2014,635000,79011,West,Utah,Provo,Petrol,Trustmark_Dealer,Automatic,First_Owner,18.0,1497,117.3,145Nm@ 4600rpm,5,Y,0.026504925000000002,-0.6713802335432447
1579,Honda,2016,550000,56494,Central,Nebraska,Papillion,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,Y,0.0215839,-0.36137639782381054
1580,Maruti,2014,425000,50000,Central,Nebraska,Papillion,Diesel,Individual,Manual,Second_Owner,21.79,1248,88.73,200Nm@ 1750rpm,5,Y,0.026504925000000002,-0.6713802335432447
1581,Maruti,2011,220000,40000,West,Utah,Provo,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,Y,0.015311776249999999,0.33246787608046274
1582,Hyundai,2018,590000,10000,West,Utah,Pleasant Grove,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,Y,0.0210273025,0.43406180805167976
1583,Mahindra,2017,775000,35000,West,Utah,Provo,Diesel,Individual,Manual,First_Owner,16.55,2498,105.0,247Nm@ 1800-2000rpm,6,Y,0.029501875,0.3030896510933923
1584,Maruti,2015,350000,58500,West,Utah,Pleasant Grove,Petrol,Individual,Manual,First_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,Y,0.0209784025,-0.4860680299374063
1585,Maruti,2018,575000,20000,West,Utah,Provo,Petrol,Individual,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,Y,0.0210273025,0.43406180805167976
1586,Nissan,2011,200000,43500,West,Utah,Provo,Petrol,Individual,Manual,Second_Owner,18.06,1198,75.0,104Nm@ 4000rpm,5,Y,0.015311776249999999,0.33246787608046274
1587,Tata,2018,1575000,30000,West,Oregon,Corvallis,Diesel,Individual,Manual,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,Y,0.0210273025,0.43406180805167976
1588,Ford,2015,600000,63000,West,Oregon,Corvallis,Diesel,Individual,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,Y,0.0209784025,-0.4860680299374063
1589,Mahindra,2016,720000,35000,West,Oregon,Bend,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,Y,0.0215839,-0.36137639782381054
1590,Tata,2012,158000,110000,West,Oregon,Corvallis,Diesel,Individual,Manual,Second_Owner,19.09,1396,69.0,135Nm@ 2500rpm,5,Y,0.015401085000000002,-0.25819716106988044
1591,Tata,2018,1575000,25000,West,Oregon,Corvallis,Diesel,Individual,Manual,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,Y,0.0210273025,0.43406180805167976
1592,Hyundai,2017,580000,30000,East,New Jersey,Glassboro,Petrol,Individual,Automatic,First_Owner,17.36,1197,81.86,113.75nm@ 4000rpm,5,Y,0.029501875,0.3030896510933923
1593,Mahindra,2012,420000,50000,East,Vermont,Burlington,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,Y,0.015401085000000002,-0.25819716106988044
1594,Mahindra,2018,1200000,35000,East,Ohio,Mount Vernon,Diesel,Individual,Manual,First_Owner,17.3,1497,121.0,300Nm@ 1750-2500rpm,8,Y,0.0210273025,0.43406180805167976
1595,Renault,2018,350000,30000,East,Ohio,Mount Vernon,Petrol,Individual,Manual,First_Owner,23.01,999,67.0,91Nm@ 4250rpm,5,Y,0.0210273025,0.43406180805167976
1596,Honda,2014,650000,56000,East,New Jersey,Bergenfield,Petrol,Individual,Manual,First_Owner,17.4,1497,117.3,145Nm@ 4600rpm,5,Y,0.026504925000000002,-0.6713802335432447
1597,Maruti,2017,400000,12700,East,Connecticut,Shelton,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,Y,0.029501875,0.3030896510933923
1598,Tata,2018,700000,35000,East,Vermont,South Burlington,Diesel,Individual,Manual,First_Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,Y,0.0210273025,0.43406180805167976
1599,Hyundai,2017,520000,30000,East,Maine,Gorham,Petrol,Individual,Manual,First_Owner,19.1,1197,82.0,114Nm@ 4000rpm,5,Y,0.029501875,0.3030896510933923
1600,Mahindra,2012,450000,120000,East,New Jersey,Secaucus,Diesel,Individual,Manual,First_Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,9,Y,0.015401085000000002,-0.25819716106988044
1601,Tata,2017,850000,100000,East,Ohio,Mount Vernon,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7,Y,0.029501875,0.3030896510933923
1602,Renault,2017,350000,34000,East,Ohio,Mount Vernon,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,Y,0.029501875,0.3030896510933923
1603,Mahindra,2011,450000,56000,East,Ohio,Mount Vernon,Diesel,Individual,Manual,First_Owner,13.0,2489,95.0,220Nm at 1400-2600 rpm,8,Y,0.015311776249999999,0.33246787608046274
1604,Hyundai,2008,165000,90000,Central,Oklahoma,Bartlesville,Petrol,Individual,Manual,First_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,Y,-0.025737475,-0.15531793873190386
1605,Hyundai,2010,160000,65000,Central,Oklahoma,Bartlesville,Petrol,Individual,Manual,Second_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,Y,0.027380649999999996,0.2466662547445887
1606,Tata,2011,300000,80000,Central,Oklahoma,Bartlesville,Diesel,Individual,Manual,First_Owner,13.93,2179,138.0,320Nm@ 1700-2700rpm,7,Y,0.015311776249999999,0.33246787608046274
1607,Mahindra,2012,550000,90000,Central,Oklahoma,Bartlesville,Diesel,Individual,Manual,Third_Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,8,Y,0.015401085000000002,-0.25819716106988044
1608,Maruti,2015,285000,40000,Central,Oklahoma,Broken Arrow,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,Y,0.0209784025,-0.4860680299374063
1609,Hyundai,2016,850000,58000,Central,Oklahoma,Bartlesville,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,Y,0.0215839,-0.36137639782381054
1610,Ford,2018,700000,19100,East,Ohio,Hamilton,Petrol,Individual,Manual,First_Owner,19.0,1194,94.68,120Nm@ 4250rpm,5,Y,0.0210273025,0.43406180805167976
1611,Maruti,2018,900000,25000,East,Ohio,Hilliard,Petrol,Individual,Manual,First_Owner,19.34,1462,103.0,138Nm@ 4400rpm,7,Y,0.0210273025,0.43406180805167976
1612,Maruti,2005,180000,49455,East,Ohio,Hilliard,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Y,0.029290675,-0.5281067572390872
1613,Hyundai,2016,220000,100000,East,Ohio,Hilliard,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,Y,0.0215839,-0.36137639782381054
1614,Tata,2013,120000,120000,East,Ohio,Hilliard,Diesel,Individual,Manual,First_Owner,22.3,1248,74.0,190Nm@ 1750-3000rpm,5,Y,0.029642225,-0.4956352992239145
1615,Hyundai,2010,220000,90000,East,Ohio,Grove City,Petrol,Individual,Manual,Fourth_Above_Owner,17.0,1197,80.0,"11.4 kgm at 4,000 rpm",5,Y,0.027380649999999996,0.2466662547445887
1616,Chevrolet,2013,420000,46815,East,Ohio,Hamilton,Diesel,Individual,Manual,Second_Owner,22.1,1248,76.9,205Nm@ 1750rpm,5,Y,0.029642225,-0.4956352992239145
1617,Tata,2013,160000,110000,East,Ohio,Grove City,Diesel,Individual,Manual,First_Owner,19.4,1405,70.0,135.4Nm@ 2500rpm,5,Y,0.029642225,-0.4956352992239145
1618,Hyundai,2015,250000,80000,East,Ohio,Hilliard,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,Y,0.0209784025,-0.4860680299374063
1619,Maruti,2013,385000,100000,West,California,East Los Angeles,Diesel,Individual,Manual,Third_Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,Y,0.029642225,-0.4956352992239145
1620,Maruti,2014,318000,80000,West,California,East Los Angeles,Petrol,Individual,Manual,First_Owner,20.51,998,67.06,90Nm@ 3500rpm,5,Y,0.026504925000000002,-0.6713802335432447
1621,Hyundai,2018,480000,40000,East,Massachusetts,Lynn,Petrol,Individual,Manual,First_Owner,20.14,1197,81.86,113.75nm@ 4000rpm,5,Y,0.0210273025,0.43406180805167976
1622,Maruti,2015,330000,70000,West,California,East Los Angeles,Petrol,Individual,Manual,Third_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,Y,0.0209784025,-0.4860680299374063
1623,Tata,2011,152000,80000,East,New Hampshire,Salem,Diesel,Individual,Manual,First_Owner,17.0,1405,71.0,135 Nm at 2500  rpm ,5,Y,0.015311776249999999,0.33246787608046274
1624,Maruti,2014,250000,40000,West,California,East Los Angeles,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,Y,0.026504925000000002,-0.6713802335432447
1625,Tata,2011,248000,80000,East,New Jersey,Union,Diesel,Individual,Manual,First_Owner,17.0,1405,71.0,135 Nm at 2500  rpm ,5,Y,0.015311776249999999,0.33246787608046274
1626,Nissan,2011,300000,60000,West,California,East Los Angeles,Petrol,Individual,Manual,Second_Owner,18.06,1198,75.0,104Nm@ 4000rpm,5,Y,0.015311776249999999,0.33246787608046274
1627,Hyundai,2017,550000,50000,East,Maine,Westbrook,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,Y,0.029501875,0.3030896510933923
1628,Hyundai,2016,650000,30000,East,Maine,West Scarborough,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,Y,0.0215839,-0.36137639782381054
1629,Hyundai,2017,445000,25000,East,Maine,Auburn,Petrol,Individual,Manual,First_Owner,18.9,1197,82.0,114Nm@ 4000rpm,5,Y,0.029501875,0.3030896510933923
1630,Toyota,2010,450000,334000,East,Massachusetts,Newburyport,Diesel,Individual,Manual,First_Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7,Y,0.027380649999999996,0.2466662547445887
1631,Mahindra,2016,600000,100000,West,Washington,Mount Vernon,Diesel,Individual,Manual,First_Owner,17.45,1493,100.0,240Nm@ 1600-2800rpm,7,Y,0.0215839,-0.36137639782381054
1632,Renault,2014,495000,175000,West,Washington,Mount Vernon,Diesel,Individual,Manual,First_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,Y,0.026504925000000002,-0.6713802335432447
1633,Maruti,2011,220000,65000,West,Washington,Mount Vernon,Petrol,Individual,Automatic,Third_Owner,12.6,1586,103.3,145Nm@ 4100rpm,5,Y,0.015311776249999999,0.33246787608046274
1634,Maruti,2011,260000,65000,West,Washington,Mount Vernon,Petrol,Individual,Automatic,Third_Owner,12.6,1586,103.3,145Nm@ 4100rpm,5,Y,0.015311776249999999,0.33246787608046274
1635,Hyundai,2009,150000,90000,West,Washington,Mount Vernon,Petrol,Individual,Manual,First_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,Y,0.0010549199999999991,-0.3359574993131331
1636,Ford,2011,200000,80000,South,Alabama,Selma,Diesel,Individual,Manual,Second_Owner,20.0,1399,68.0,160Nm@ 2000rpm,5,Y,0.015311776249999999,0.33246787608046274
1637,Mahindra,2018,1465000,110000,South,Alabama,Selma,Diesel,Individual,Manual,First_Owner,16.36,2179,140.0,320Nm@ 1500-2800rpm,7,Y,0.0210273025,0.43406180805167976
1639,Honda,2008,250000,60000,West,Washington,Olympia,Petrol,Individual,Automatic,Third_Owner,20.0,1339,108.5,123Nm@ 1000-2500rpm,5,Y,-0.025737475,-0.15531793873190386
1640,Mahindra,2014,310000,160000,West,Washington,Olympia,Diesel,Individual,Manual,First_Owner,14.95,2489,93.7,218Nm@ 1400-2600rpm,7,Y,0.026504925000000002,-0.6713802335432447
1641,Mahindra,2010,600000,100875,East,New York,North Babylon,Diesel,Individual,Automatic,First_Owner,11.79,2179,120.0,290Nm@ 1800-2800rpm,8,Y,0.027380649999999996,0.2466662547445887
1642,Maruti,2018,560000,20000,South,Alabama,Selma,Petrol,Individual,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,Y,0.0210273025,0.43406180805167976
1643,Maruti,2016,500000,30000,West,Washington,Marysville,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Y,0.0215839,-0.36137639782381054
1644,Hyundai,2013,270000,118000,West,Washington,Marysville,Diesel,Individual,Manual,First_Owner,24.0,1120,70.0,160Nm@ 1500-2750rpm,5,Y,0.029642225,-0.4956352992239145
1645,Hyundai,2013,420000,69000,West,Washington,Olympia,Diesel,Individual,Manual,Third_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,Y,0.029642225,-0.4956352992239145
1646,Maruti,2015,434999,25000,West,Washington,Olympia,Petrol,Individual,Manual,Second_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Y,0.0209784025,-0.4860680299374063
1647,Hyundai,2015,400000,100000,West,Washington,Olympia,Petrol,Individual,Automatic,First_Owner,16.9,1197,81.86,113.75Nm@ 4000rpm,5,Y,0.0209784025,-0.4860680299374063
1648,Maruti,2015,470000,110000,South,Alabama,Selma,Diesel,Individual,Manual,First_Owner,26.59,1248,74.0,190Nm@ 2000rpm,5,Y,0.0209784025,-0.4860680299374063
1649,Nissan,2015,480000,60000,West,Washington,Mount Vernon,Diesel,Individual,Manual,Third_Owner,20.45,1461,83.8,200Nm@ 1900rpm,5,Y,0.0209784025,-0.4860680299374063
1650,Hyundai,2008,105000,128000,East,New York,North Babylon,Petrol,Individual,Manual,First_Owner,0.0,1086,62.0,96.1Nm@ 3000rpm,5,Y,-0.025737475,-0.15531793873190386
1651,Tata,2017,325000,120000,East,New York,North Babylon,Diesel,Individual,Manual,First_Owner,27.28,1047,69.0,140Nm@ 1800-3000rpm,5,Y,0.029501875,0.3030896510933923
1653,Hyundai,2020,675000,5000,East,New York,North Babylon,Petrol,Individual,Automatic,First_Owner,20.7,1197,81.86,113.75Nm@ 4000rpm,5,Y,-0.010235625,1.6366195872768323
1654,Hyundai,2009,170000,90000,South,Alabama,Selma,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,Y,0.0010549199999999991,-0.3359574993131331
1655,Hyundai,2017,1250000,90000,West,Washington,Marysville,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,Y,0.029501875,0.3030896510933923
1656,Honda,2012,600000,144030,West,Washington,Marysville,Petrol,Individual,Manual,First_Owner,12.8,2354,177.6,222Nm@ 4300rpm,5,Y,0.015401085000000002,-0.25819716106988044
1657,Honda,2014,819999,200000,West,Washington,Mount Vernon,Diesel,Individual,Manual,First_Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,Y,0.026504925000000002,-0.6713802335432447
1658,Hyundai,2016,650000,29000,West,Washington,Mount Vernon,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,Y,0.0215839,-0.36137639782381054
1659,Maruti,2007,105000,90000,West,Washington,Parkland,LPG,Individual,Manual,Second_Owner,17.3,1061,57.5,"7.8@ 4,500(kgm@ rpm)",5,Y,0.021107775000000002,-0.46428619899975315
1660,Mahindra,2009,200000,176000,East,West Virginia,Morgantown,Diesel,Individual,Manual,Second_Owner,17.0,1461,66.0,"16@ 2,000(kgm@ rpm)",5,Y,0.0010549199999999991,-0.3359574993131331
1661,Tata,2013,200000,150000,East,West Virginia,Morgantown,Diesel,Individual,Manual,First_Owner,19.09,1396,69.0,135Nm@ 2500rpm,5,Y,0.029642225,-0.4956352992239145
1662,Maruti,2016,220000,90000,East,West Virginia,Morgantown,Petrol,Individual,Manual,First_Owner,16.8,796,34.2,59Nm@ 2500rpm,8,Y,0.0215839,-0.36137639782381054
1663,Volkswagen,2014,500000,70000,East,West Virginia,Morgantown,Petrol,Individual,Manual,Second_Owner,15.04,1598,103.2,153Nm@ 3800rpm,5,Y,0.026504925000000002,-0.6713802335432447
1664,Mahindra,2007,175000,99000,Central,Texas,San Marcos,Diesel,Individual,Manual,Second_Owner,19.2,1461,65.0,"16@ 2,000(kgm@ rpm)",5,Y,0.021107775000000002,-0.46428619899975315
1665,Tata,2018,450000,5000,Central,Texas,San Marcos,Petrol,Individual,Manual,First_Owner,23.84,1199,84.0,114Nm@ 3500rpm,5,Y,0.0210273025,0.43406180805167976
1666,Chevrolet,2008,210000,90000,Central,Texas,San Marcos,Diesel,Individual,Manual,Fourth_Above_Owner,16.52,1991,123.7,305Nm@ 2000rpm,5,Y,-0.025737475,-0.15531793873190386
1667,Maruti,2011,270000,89000,Central,Texas,San Marcos,Diesel,Individual,Manual,Second_Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,Y,0.015311776249999999,0.33246787608046274
1668,Tata,2006,110000,88000,Central,Texas,San Marcos,Diesel,Individual,Manual,Second_Owner,16.8,1405,62.0,"12.5@ 2,500(kgm@ rpm)",5,Y,0.026008707500000002,-0.2501383407890948
1669,Maruti,2015,480000,30000,Central,Iowa,Fort Dodge,Diesel,Individual,Manual,First_Owner,26.59,1248,74.0,190Nm@ 2000rpm,5,Y,0.0209784025,-0.4860680299374063
1670,Maruti,2016,650000,50000,Central,Iowa,Fort Dodge,Diesel,Individual,Automatic,Second_Owner,26.59,1248,74.0,190Nm@ 2000rpm,5,Y,0.0215839,-0.36137639782381054
1671,Maruti,2013,480000,80000,Central,Iowa,Fort Dodge,Diesel,Individual,Manual,First_Owner,23.4,1248,74.0,190Nm@ 2000rpm,5,Y,0.029642225,-0.4956352992239145
1672,Hyundai,2016,700000,40000,Central,Iowa,Fort Dodge,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,Y,0.0215839,-0.36137639782381054
1673,Maruti,2015,650000,110000,Central,Iowa,Iowa City,Diesel,Individual,Manual,Third_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,Y,0.0209784025,-0.4860680299374063
1674,Hyundai,2015,1300000,48000,Central,Iowa,Fort Dodge,Diesel,Individual,Manual,Second_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,Y,0.0209784025,-0.4860680299374063
1675,Volkswagen,2016,1350000,97000,Central,Iowa,Fort Dodge,Diesel,Individual,Automatic,First_Owner,16.96,1968,138.03,320Nm@ 1750-2500rpm,5,Y,0.0215839,-0.36137639782381054
1676,Volkswagen,2016,1000000,60000,Central,Iowa,Fort Dodge,Diesel,Individual,Automatic,First_Owner,22.15,1498,108.6,250Nm@ 1500-3000rpm,5,Y,0.0215839,-0.36137639782381054
1677,Mercedes,2011,1700000,110000,East,Pennsylvania,Altoona,Diesel,Individual,Automatic,Third_Owner,0.0,2987,165.0,510@ 1600-2400,5,Y,0.015311776249999999,0.33246787608046274
